Epoch,AUC_dev,PR_AUC,ACC,BACC,PREC,TPR,KAPPA,RECALL
21,0.8875214107754593,0.888148497819212,0.8066854611357229,0.8065156882591094,0.8262748487467588,0.7740890688259109,0.613233097932012,0.7740890688259109
22,0.8885432886951106,0.8891895008167517,0.8026580749093838,0.8025177125506073,0.8181041844577285,0.7757085020242915,0.6051987715982722,0.7757085020242915
23,0.8895813868992007,0.8910157599615709,0.8030608135320177,0.8028593117408906,0.8266199649737302,0.7643724696356275,0.6059562834613779,0.7643724696356275
25,0.889873352019101,0.8918818464983633,0.8074909383809907,0.8073127530364372,0.8282740676496098,0.7732793522267206,0.6148381272201082,0.7732793522267206
28,0.8933431952662723,0.894562368792315,0.8070881997583568,0.8069880229419704,0.8176470588235294,0.7878542510121458,0.6140925867341559,0.7878542510121458
31,0.8967818955673207,0.897755323002014,0.8135320177204994,0.8132970647773279,0.8428063943161634,0.7684210526315789,0.6268822966022674,0.7684210526315789
34,0.8977311066126855,0.8985977549105667,0.8167539267015707,0.816497975708502,0.8494623655913979,0.7676113360323886,0.6333137834861456,0.7676113360323886
36,0.8987205439634589,0.8997574819867402,0.8082964156262585,0.8079411268556005,0.8550046772684752,0.740080971659919,0.6163137148982503,0.740080971659919
39,0.9019156155922349,0.8989881768102781,0.824405960531615,0.8242619770580297,0.8417450812660393,0.7967611336032389,0.6487045145831751,0.7967611336032389
40,0.905432497664279,0.9039609046335666,0.824405960531615,0.8242535425101214,0.8429184549356223,0.7951417004048583,0.6486985867960346,0.7951417004048583
43,0.9078373170351915,0.9089044091561876,0.8320579943616593,0.8319205465587045,0.8489761092150171,0.805668016194332,0.6640175147749275,0.805668016194332
49,0.909568021384823,0.9100128432059678,0.8320579943616593,0.8320723684210527,0.8287781350482315,0.8348178137651822,0.6641195298761433,0.8348178137651822
50,0.9098885342053358,0.9118001848966035,0.8223922674184454,0.8223768556005397,0.8227642276422764,0.8194331983805668,0.6447673070029311,0.8194331983805668
52,0.9125694228173986,0.912343263359091,0.8348771647200967,0.8349865047233469,0.8200155159038014,0.8558704453441296,0.6698204693600479,0.8558704453441296
55,0.9131066386380152,0.9142084045414454,0.8393072895690696,0.839389338731444,0.8275862068965517,0.8550607287449393,0.6786613313318801,0.8550607287449393
60,0.9139796143465171,0.9133137598140812,0.8336689488521949,0.8337339743589743,0.8241324921135647,0.8461538461538461,0.6673750701024234,0.8461538461538461
62,0.9147867357001972,0.9128982353164898,0.838099073701168,0.8381368083670715,0.8318725099601594,0.8453441295546559,0.6762165809226617,0.8453441295546559
68,0.9184093740267829,0.9180032710293717,0.8417237213048732,0.8418733130904184,0.8218654434250765,0.8704453441295547,0.6835361920461396,0.8704453441295547
76,0.9185946096750753,0.9186946059195771,0.8397100281917036,0.8397773279352226,0.8297872340425532,0.8526315789473684,0.6794572303229125,0.8526315789473684
100,0.9186799283712239,0.9169153220183663,0.8453483689085783,0.8453905195681511,0.8385043754972156,0.8534412955465587,0.6907169543986305,0.8534412955465587
105,0.9187983364476279,0.9184159962145579,0.8445428916633105,0.8446440620782726,0.8303501945525292,0.8639676113360324,0.6891428089556015,0.8639676113360324
107,0.9205082788331777,0.9186323462183105,0.8493757551349175,0.8492999325236168,0.858451290591174,0.8348178137651822,0.6987000497709692,0.8348178137651822
121,0.9219749169521436,0.922028736412328,0.8473620620217479,0.8473220310391363,0.8513957307060755,0.8396761133603239,0.694693867222262,0.8396761133603239
128,0.9227145619225577,0.9210686193114186,0.8517921868707209,0.8518345141700405,0.8448687350835322,0.8599190283400809,0.7036037479653541,0.8599190283400809
140,0.9229578661891414,0.9227200203966134,0.8481675392670157,0.8482245276653171,0.8393987341772152,0.8591093117408907,0.6963638893691309,0.8591093117408907
